comuna,region_id,region_nombre,fuente,numero,fecha,titulo,materia,url,source_listing_url,sha256,rdf_url
Concepción,08,Biobío,BCN,1,1987-01-21,"MODIFICA ORDENANZA NO. 1/82, DE 1982",Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=147330,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-concepcion/1987-01-21/1/datos.json
Concepción,08,Biobío,BCN,1,1986-01-28,"MODIFICA Y AMPLIA ORDENANZA N° 1, DE 1981, SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=160875,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-concepcion/1986-01-28/1/datos.json
Concepción,08,Biobío,BCN,1,1985-01-31,"MODIFICA Y AMPLIA ORDENANZA N° 1, DE 1982",Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=162616,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-concepcion/1985-01-31/1/datos.json
Concepción,08,Biobío,Municipalidad,3,2026-01-01,Ordenanza Municipal de CONCEPCIÓN — ORDENANZA MUNICIPAL N°3 MODIFICA N°06 MODIFICA TEXTO REFUNDIDO DE LA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES PERMISOS Y SERVICIOS,Derechos Municipales y Tarifas,https://concepcion.cl/wp-content/uploads/2024/10/ORDENANZA-MUNICIPAL-N%C2%B03-MODIFICA-N%C2%B006-MODIFICA-TEXTO-REFUNDIDO-DE-LA-ORDENANZA-LOCAL-SOBRE-DERECHOS-MUNICIPALES-POR-CONCESIONES-PERMISOS-Y-SERVICIOS.pdf,https://concepcion.cl/wp-content/uploads/2024/10/ORDENANZA-MUNICIPAL-N°3-MODIFICA-N°06-MODIFICA-TEXTO-REFUNDIDO-DE-LA-ORDENANZA-LOCAL-SOBRE-DERECHOS-MUNICIPALES-POR-CONCESIONES-PERMISOS-Y-SERVICIOS.pdf,a64997c361391c8589260bddc8d974958fa53bb2bf019267512956a6c30ad410,
Coronel,08,Biobío,BCN,3,2011-07-22,ORDENANZA MUNICIPAL SOBRE CIERRO DE SITIOS ERIAZOS Y DE PREDIOS CON ACCESO A VÍAS PÚBLICAS,"Urbanismo, Obras y Edificación",https://www.bcn.cl/leychile/navegar?idNorma=1027983,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/2011-07-22/3/datos.json
Coronel,08,Biobío,BCN,1,2006-10-31,ORDENANZA SOBRE COBRO DE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=254872,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/2006-10-31/1/datos.json
Coronel,08,Biobío,BCN,6,2005-12-16,MODIFICA ORDENANZA SOBRE COBROS DE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=245215,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/2005-12-16/6/datos.json
Coronel,08,Biobío,BCN,4,2005-06-24,"ORDENANZA COMUNAL SOBRE INSTALACION DE ANTENAS, TORRES Y PARABOLICAS DE CELULARES Y OTROS MEDIOS DE COMUNICACION","Urbanismo, Obras y Edificación",https://www.bcn.cl/leychile/navegar?idNorma=239407,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/2005-06-24/4/datos.json
Coronel,08,Biobío,BCN,10,2004-12-30,MODIFICA ORDENANZA SOBRE DERECHOS MUNICIPALES POR PRESTACIONES DEL CEMENTERIO MUNICIPAL,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=234126,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/2004-12-30/10/datos.json
Coronel,08,Biobío,BCN,6,2004-05-27,AUTORIZA COMERCIO AMBULANTE EN VIAS PUBLICAS QUE INDICA,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=225641,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/2004-05-27/6/datos.json
Coronel,08,Biobío,BCN,3,2003-10-22,DICTA RESOLUCION EN CARACTER DE ORDENANZA MUNICIPAL,Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=216203,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/2003-10-22/3/datos.json
Coronel,08,Biobío,BCN,s-n,1999-09-17,"COMPLEMENTA ORDENANZA MUNICIPAL Nº 19, DE 1996",Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=143498,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1999-09-17/s-n/datos.json
Coronel,08,Biobío,BCN,8,1998-10-02,DICTA ORDENANZA SOBRE NOTIFICACIONES Y PUBLICACIONES DE RESOLUCIONES ALCALDICIAS QUE PRODUZCAN EFECTOS FUERA DEL MUNICIPIO,Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=125224,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1998-10-02/8/datos.json
Coronel,08,Biobío,BCN,20,1997-01-08,"ORDENANZA SOBRE CONDICIONES GENERALES PARA DETERMINAR TARIFAS DE ASEO, COBRO Y EXENCIONES",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=50266,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1997-01-08/20/datos.json
Coronel,08,Biobío,BCN,19,1996-12-30,ORDENANZA SOBRE COBRO DE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=31050,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1996-12-30/19/datos.json
Coronel,08,Biobío,BCN,7,1988-07-21,DICTA ORDENANZA SOBRE COBRO DE DERECHOS POR CERTIFICADOS DE EMPADRONAMIENTO DE CARROS Y REMOLQUES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=133472,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1988-07-21/7/datos.json
Coronel,08,Biobío,BCN,6,1988-07-11,"MODIFICA ORDENANZA MUNICIPAL NO. 5, DE 1987",Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=133393,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1988-07-11/6/datos.json
Coronel,08,Biobío,BCN,1,1988-01-26,"DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=173370,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1988-01-26/1/datos.json
Coronel,08,Biobío,BCN,5,1987-11-25,"DICTA ORDENANZA SOBRE ENTRETENIMIENTOS ELECTRONICOS, POOLES, BILLARES Y OTROS","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=142419,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1987-11-25/5/datos.json
Coronel,08,Biobío,BCN,1,1987-02-10,"DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=141206,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1987-02-10/1/datos.json
Coronel,08,Biobío,BCN,2,1986-01-31,"DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=161262,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1986-01-31/2/datos.json
Coronel,08,Biobío,BCN,6,1985-10-30,DICTA ORDENANZA SOBRE INSTALACION Y FUNCIONAMIENTO DE PLANTAS LAVADORAS DE CARBON,Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=187001,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1985-10-30/6/datos.json
Coronel,08,Biobío,BCN,1,1985-01-26,"DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS EN LA COMUNA DE CORONEL",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=160859,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-coronel/1985-01-26/1/datos.json
Florida,08,Biobío,BCN,104,2016-03-18,ORDENANZA DE FERIAS LIBRES DE LA COMUNA DE LA FLORIDA,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=1088513,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2016-03-18/104/datos.json
Florida,08,Biobío,BCN,72,2011-09-10,DICTA ORDENANZA SOBRE REGULACIÓN DE ESTABLECIMIENTOS DE JUEGOS Y ENTRETENIMIENTOS ELECTRÓNICOS DE DESTREZA,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=1029527,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2011-09-10/72/datos.json
Florida,08,Biobío,BCN,73,2011-09-10,"MODIFICA ORDENANZA Nº 7 BIS PARA LA COBRANZA DE CONTRIBUCIONES, PATENTES, PERMISOS Y DERECHOS MUNICIPALES MOROSOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=1029528,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2011-09-10/73/datos.json
Florida,08,Biobío,BCN,74,2011-09-10,MODIFICA ORDENANZA Nº 8 SOBRE PREVENCIÓN Y CONTROL DE RUIDOS MOLESTOS EN LA COMUNA DE LA FLORIDA,"Aseo, Ornato y Medio Ambiente",https://www.bcn.cl/leychile/navegar?idNorma=1029529,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2011-09-10/74/datos.json
Florida,08,Biobío,BCN,67,2010-12-03,DICTA ORDENANZA QUE REGULA LA TENENCIA RESPONSABLE DE ANIMALES Y CONTROL DE PERROS VAGOS,Tenencia Responsable y Mascotas,https://www.bcn.cl/leychile/navegar?idNorma=1020515,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2010-12-03/67/datos.json
Florida,08,Biobío,BCN,68,2010-12-03,DICTA ORDENANZA QUE MODIFICA LA ORDENANZA MUNICIPAL N° 1 SOBRE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=1020570,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2010-12-03/68/datos.json
Florida,08,Biobío,BCN,69,2010-12-03,"DICTA ORDENANZA DE ADMINISTRACIÓN, USO Y EXPLOTACIÓN DE ESTACIONAMIENTOS EN LA VÍA PÚBLICA",Tránsito y Transporte,https://www.bcn.cl/leychile/navegar?idNorma=1020516,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2010-12-03/69/datos.json
Florida,08,Biobío,BCN,70,2010-12-03,"MODIFICA LA ORDENANZA MUNICIPAL Nº56 SOBRE ZONAS, EMPLAZAMIENTOS PERMITIDOS Y RESTRINGIDOS PARA EL OTORGAMIENTO DE PATENTES DE ALCOHOLES","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=1020517,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2010-12-03/70/datos.json
Florida,08,Biobío,BCN,s-n,2010-02-18,EXTRACTO DE REGLAMENTO MUNICIPAL DEL FONDO DEPORTIVO CONCURSABLE,Organización y Régimen Interno,https://www.bcn.cl/leychile/navegar?idNorma=1011140,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-florida/2010-02-18/s-n/datos.json
Florida,08,Biobío,BCN,65,2009-08-27,MODIFICA ORDENANZA Nº 46 SOBRE PUBLICIDAD Y PROPAGANDA,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=1005468,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2009-08-27/65/datos.json
Florida,08,Biobío,BCN,66,2009-07-17,"MODIFICA ORDENANZA Nº7 BIS PARA COBRANZA DE CONTRIBUCIONES, PATENTES, PERMISOS Y DERECHOS MUNICIPALES MOROSOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=1004282,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2009-07-17/66/datos.json
Florida,08,Biobío,BCN,63,2008-06-25,"MODIFICA ORDENANZA MUNICIPAL Nº15, PARA LA APLICACIÓN DEL DL. 3063 DE 1979, SOBRE RENTAS MUNICIPALES, EN LO RELATIVO AL COBRO DEL SERVICIO DOMICILIARIO POR EXTRACCIÓN DE BASURA",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=272842,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2008-06-25/63/datos.json
Florida,08,Biobío,BCN,59,2007-11-10,"MODIFICA ORDENANZA Nº 30, DE 2000, SOBRE CIERRE DE CALLES, PASAJES Y ESPACIOS PÚBLICOS DE LA COMUNA",Seguridad y Convivencia,https://www.bcn.cl/leychile/navegar?idNorma=266355,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2007-11-10/59/datos.json
Florida,08,Biobío,BCN,57,2006-08-07,"DICTA ORDENANZA Nº 57 QUE MODIFICA LA ORDENANZA 55, DE 2005, MODIFICATORIA DE LA ORDENANZA Nº 15 LOCAL PARA LA APLICACION DEL D.L. Nº 3.063, DE 1979, SOBRE RENTAS MUNICIPALES, EN LO RELATIVO AL COBRO DEL SERVICIO DOMICILIARIO POR EXTRACCION DE BASURA",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=251995,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2006-08-07/57/datos.json
Florida,08,Biobío,BCN,56,2006-07-05,"APRUEBA ORDENANZA MUNICIPAL SOBRE ZONAS, EMPLAZAMIENTOS PERMITIDOS Y RESTRINGIDOS PARA EL OTORGAMIENTO DE PATENTES DE ALCOHOLES","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=251006,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2006-07-05/56/datos.json
Florida,08,Biobío,BCN,54,2006-06-01,APRUEBA ORDENANZA DE FERIAS LIBRES,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=250025,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2006-06-01/54/datos.json
Florida,08,Biobío,BCN,55,2006-06-01,"APRUEBA ORDENANZA Nº 55 QUE MODIFICA ORDENANZA Nº 48, DE;2005, MODIFICATORIA DE LA ORDENANZA N° 15 ' LOCAL PARA;LA APLICACIÓN DEL D.L. N° 3.063, DE 1979, SOBRE RENTAS;MUNICIPALES, EN LO RELATIVO AL COBRO DEL  SERVICIO;DOMICILIARIO POR EXTRACCION DE BASURA",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=250055,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2006-06-01/55/datos.json
Florida,08,Biobío,BCN,120,2006-03-24,REGLAMENTA OTORGAMIENTO DE BECAS PARA ENSEÑANZA SUPERIOR,"Salud, Deporte y Desarrollo Social",https://www.bcn.cl/leychile/navegar?idNorma=248359,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-florida/2006-03-24/120/datos.json
Florida,08,Biobío,BCN,48,2005-11-18,"MODIFICA ORDENANZA Nº 15 'LOCAL PARA LA APLICACION DEL DL 3.063, DE 1979, SOBRE RENTAS MUNICIPALES, EN LO RELATIVO AL COBRO DEL SERVICIO DOMICILIARIO POR EXTRACCION DE BASURA'",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=244175,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2005-11-18/48/datos.json
Florida,08,Biobío,BCN,52,2005-11-18,APRUEBA ORDENANZA Nº 52 PARA APLICACION DEL ARTICULO TERCERO TRANSITORIO DE LA LEY Nº 20.033,Tránsito y Transporte,https://www.bcn.cl/leychile/navegar?idNorma=244176,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2005-11-18/52/datos.json
Florida,08,Biobío,BCN,47,2005-07-05,MODIFICA ORDENANZA Nº 46 DE PUBLICIDAD Y PROPAGANDA,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=239839,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2005-07-05/47/datos.json
Florida,08,Biobío,BCN,46,2004-04-27,APRUEBA ORDENANZA SOBRE PUBLICIDAD Y PROPAGANDA,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=224277,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2004-04-27/46/datos.json
Florida,08,Biobío,BCN,45,2004-02-26,"MODIFICA ORDENANZA Nº 14, SOBRE FERIAS LIBRES","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=221715,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2004-02-26/45/datos.json
Florida,08,Biobío,BCN,41,2002-05-25,MODIFICA ORDENANZA Nº 1 SOBRE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=198523,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2002-05-25/41/datos.json
Florida,08,Biobío,BCN,40,2001-12-10,"MODIFICA ORDENANZA Nº 1, SOBRE DERECHOS MUNICIPALES",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=192400,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2001-12-10/40/datos.json
Florida,08,Biobío,BCN,38,2001-08-02,MODIFICA ORDENANZA Nº 37,Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=188214,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2001-08-02/38/datos.json
Florida,08,Biobío,BCN,37,2001-06-29,"MODIFICA ORDENANZA Nº 15, SOBRE COBRO DE DERECHOS DE ASEO DOMICILIARIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=187108,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2001-06-29/37/datos.json
Florida,08,Biobío,BCN,36,2001-02-19,"INCORPORA DISPOSICION TRANSITORIA A ORDENANZA Nº 16, DE 1999, QUE FIJA HORARIO PARA EL FUNCIONAMIENTO DE LOS ESTABLECIMIENTOS DE EXPENDIO DE BEBIDAS ALCOHOLICAS","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=181992,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2001-02-19/36/datos.json
Florida,08,Biobío,BCN,35,2000-11-30,MODIFICA ORDENANZA Nº 1 SOBRE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=178341,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2000-11-30/35/datos.json
Florida,08,Biobío,BCN,34,2000-11-16,MODIFICA ORDENANZA SOBRE OCUPACION DE BIEN NACIONAL DE USO PUBLICO,"Urbanismo, Obras y Edificación",https://www.bcn.cl/leychile/navegar?idNorma=177746,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2000-11-16/34/datos.json
Florida,08,Biobío,BCN,33,2000-10-25,MODIFICA HORARIO DE FUNCIONAMIENTO DE ESTABLECIMIENTOS DE EXPENDIO DE BEBIDAS ALCOHOLICAS,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=176916,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2000-10-25/33/datos.json
Florida,08,Biobío,BCN,32,2000-08-16,"MODIFICA ORDENANZA Nº 11, SOBRE ACTIVIDAD COMERCIAL, INDUSTRIAL Y DE SERVICIOS","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=174262,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2000-08-16/32/datos.json
Florida,08,Biobío,BCN,31,2000-07-03,"MODIFICA ORDENANZA Nº 13, SOBRE CIERROS","Urbanismo, Obras y Edificación",https://www.bcn.cl/leychile/navegar?idNorma=171709,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2000-07-03/31/datos.json
Florida,08,Biobío,BCN,30,2000-06-28,"DICTA ORDENANZA SOBRE CIERRE DE CALLES, PASAJES Y/O ESPACIOS PUBLICOS",Seguridad y Convivencia,https://www.bcn.cl/leychile/navegar?idNorma=171507,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2000-06-28/30/datos.json
Florida,08,Biobío,BCN,29,2000-06-24,"MODIFICA ORDENANZA Nº 4, SOBRE PROPAGANDA Y PUBLICIDAD","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=171442,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2000-06-24/29/datos.json
Florida,08,Biobío,BCN,27,2000-01-26,MODIFICA ORDENANZA SOBRE PROPAGANDA Y PUBLICIDAD,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=152277,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2000-01-26/27/datos.json
Florida,08,Biobío,BCN,26,2000-01-05,MODIFICA ORDENANZA LOCAL Nº 1 SOBRE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=150348,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/2000-01-05/26/datos.json
Florida,08,Biobío,BCN,25,1999-12-02,MODIFICA ORDENANZA SOBRE PROPAGANDA Y PUBLICIDAD,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=148657,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1999-12-02/25/datos.json
Florida,08,Biobío,BCN,22,1999-11-22,MODIFICA ORDENANZA LOCAL Nº 1 SOBRE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=148010,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1999-11-22/22/datos.json
Florida,08,Biobío,BCN,23,1999-11-22,MODIFICA ORDENANZA LOCAL Nº 4 SOBRE PROPAGANDA Y PUBLICIDAD,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=148018,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1999-11-22/23/datos.json
Florida,08,Biobío,BCN,24,1999-11-22,"RECTIFICA ORDENANZA Nº 20, DE 1999, SOBRE PARTICIPACION CIUDADANA",Organización y Régimen Interno,https://www.bcn.cl/leychile/navegar?idNorma=148024,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1999-11-22/24/datos.json
Florida,08,Biobío,BCN,20,1999-11-04,APRUEBA ORDENANZA DE PARTICIPACION CIUDADANA,Organización y Régimen Interno,https://www.bcn.cl/leychile/navegar?idNorma=146490,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1999-11-04/20/datos.json
Florida,08,Biobío,BCN,21,1999-10-04,MODIFICA ORDENANZA LOCAL Nº 1 SOBRE TRANSITO Y TRANSPORTE PUBLICO,Tránsito y Transporte,https://www.bcn.cl/leychile/navegar?idNorma=144670,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1999-10-04/21/datos.json
Florida,08,Biobío,BCN,19,1999-05-10,"MODIFICA ORDENANZA Nº 16, DE 1999",Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=136134,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1999-05-10/19/datos.json
Florida,08,Biobío,BCN,16,1999-04-16,FIJA HORARIO PARA EL FUNCIONAMIENTO DE LOS ESTABLECIMIENTOS DE EXPENDIO DE BEBIDAS ALCOHOLICAS,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=135027,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1999-04-16/16/datos.json
Florida,08,Biobío,BCN,17,1998-12-31,"MODIFICA ORDENANZA Nº 1, LOCAL SOBRE DERECHOS MUNICIPALES",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=128904,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1998-12-31/17/datos.json
Florida,08,Biobío,BCN,15,1997-08-18,DICTA ORDENANZA LOCAL SOBRE OCUPACION DE BIENES NACIONALES DE USO PUBLICO QUE CORRESPONDAN A CALLES CIEGAS O PASAJES EN FONDO DE SACO Y QUE PERMITE SU CIERRO,"Urbanismo, Obras y Edificación",https://www.bcn.cl/leychile/navegar?idNorma=75000,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1997-08-18/15/datos.json
Florida,08,Biobío,BCN,1,1996-12-31,ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=30924,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1996-12-31/1/datos.json
Florida,08,Biobío,BCN,14,1994-12-09,DICTA ORDENANZA DE FERIAS LIBRES,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=31041,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1994-12-09/14/datos.json
Florida,08,Biobío,BCN,1,1988-01-26,DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES,Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=123496,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-la-florida/1988-01-26/1/datos.json
Florida,08,Biobío,Municipalidad,S/N,2026-01-01,Ordenanza Municipal de FLORIDA — Ordenanza Comercio Ambulante,"Patentes, Comercio y Alcoholes",https://muniflorida.cl/wp-content/uploads/2026/02/Ordenanza-Comercio-Ambulante.pdf,https://muniflorida.cl/ordenanzas-municipales/,e5b8f1bd991ddc4843fae460c7cd33907bfb4edcad8d79ed298114d73a179e73,
Florida,08,Biobío,Municipalidad,S/N-1b5c,2026-01-01,Ordenanza Municipal de FLORIDA — Ordenanza de Patente Provisorias,"Patentes, Comercio y Alcoholes",https://muniflorida.cl/wp-content/uploads/2026/02/Ordenanza-de-Patente-Provisorias.pdf,https://muniflorida.cl/ordenanzas-municipales/,1b5c3d753c1cbedabb25b02bed9b0599b86b46dbc3f611d8147d8e0aab08298d,
Lota,08,Biobío,BCN,1,2006-08-24,"ORDENANZA COMUNAL SOBRE INSTALACION DE ANTENAS, TORRES Y PARABOLICAS DE CELULARES Y OTROS MEDIOS DE COMUNICACIÓN","Urbanismo, Obras y Edificación",https://www.bcn.cl/leychile/navegar?idNorma=252539,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-lota/2006-08-24/1/datos.json
